State: [[ 0.60972727  1.          0.63196874  1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: -5, Score: -5, Episode: 1, Step: 2
State: [[0.63039581 1.         0.32196842 0.69323206 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 8552.25, Episode: 1, Step: 2880
State: [[0.55167708 1.         0.37679543 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 8577.25, Episode: 1, Step: 2881
State: [[0.56316754 1.         0.67582124 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 8602.25, Episode: 1, Step: 2882
State: [[0.64009802 1.         1.         1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: 8592.25, Episode: 1, Step: 2883
State: [[ 0.80658458  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 20, Score: 8612.25, Episode: 1, Step: 2884
State: [[ 0.72191691  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 20, Score: 8632.25, Episode: 1, Step: 2885
State: [[ 0.70978994  1.          0.87578992  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 20, Score: 8652.25, Episode: 1, Step: 2886
State: [[ 0.69167391  1.          0.66004092  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 20, Score: 8672.25, Episode: 1, Step: 2887
State: [[ 0.67520895  1.          0.4573782   0.90939702  0.25        0.75
  -1.25      ]], Action: 3, Reward: 20, Score: 8692.25, Episode: 1, Step: 2888
State: [[0.69973267 1.         0.36762194 0.65819602 0.25       0.75
  0.75      ]], Action: 3, Reward: 20, Score: 8712.25, Episode: 1, Step: 2889
State: [[0.77323235 1.         0.30264379 0.40139091 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 8737.25, Episode: 1, Step: 2890
State: [[0.53096576 1.         0.28346823 0.74514182 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 8762.25, Episode: 1, Step: 2891
State: [[0.50988133 1.         0.40891716 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 8787.25, Episode: 1, Step: 2892
State: [[0.54325124 1.         0.78252442 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 8812.25, Episode: 1, Step: 2893
State: [[0.69599749 1.         1.         1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: 8802.25, Episode: 1, Step: 2894
State: [[ 0.97637975  1.          1.          1.          0.5         0.5
  -0.25      ]], Action: 3, Reward: 20, Score: 8822.25, Episode: 1, Step: 2895
State: [[ 0.83373714  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 8817.25, Episode: 1, Step: 2896
State: [[ 0.75617055  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 20, Score: 8837.25, Episode: 1, Step: 2897
State: [[ 0.74370476  1.          0.8916266   1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 20, Score: 8857.25, Episode: 1, Step: 2898
State: [[ 0.72583049  1.          0.71374213  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 20, Score: 8877.25, Episode: 1, Step: 2899
State: [[ 0.71110901  1.          0.53686489  1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: 20, Score: 8897.25, Episode: 1, Step: 2900
State: [[0.74314206 1.         0.40819524 0.71050199 0.25       0.75
  0.75      ]], Action: 3, Reward: 20, Score: 8917.25, Episode: 1, Step: 2901
State: [[0.84660347 1.         0.33140266 0.41227341 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 8942.25, Episode: 1, Step: 2902
State: [[0.56215031 1.         0.29819129 0.72597735 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 8967.25, Episode: 1, Step: 2903
State: [[0.52496048 1.         0.3889749  1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 8992.25, Episode: 1, Step: 2904
State: [[0.54660933 1.         0.70418385 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 9017.25, Episode: 1, Step: 2905
State: [[0.63836959 1.         1.         1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: 9007.25, Episode: 1, Step: 2906
State: [[ 0.86268767  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 20, Score: 9027.25, Episode: 1, Step: 2907
State: [[ 0.77590305  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 20, Score: 9047.25, Episode: 1, Step: 2908
State: [[ 0.72834249  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 20, Score: 9067.25, Episode: 1, Step: 2909
State: [[ 0.71197636  1.          0.79646987  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 20, Score: 9087.25, Episode: 1, Step: 2910
State: [[ 0.68940867  1.          0.56735202  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 20, Score: 9107.25, Episode: 1, Step: 2911
State: [[0.69522489 1.00462656 0.41409871 0.7870518  0.25       0.75
  0.75      ]], Action: 3, Reward: 20, Score: 9127.25, Episode: 1, Step: 2912
State: [[0.74910492 0.90182778 0.3259874  0.47646179 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 9152.25, Episode: 1, Step: 2913
State: [[0.55962186 0.82387138 0.32111982 0.72181591 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 9177.25, Episode: 1, Step: 2914
State: [[0.54251524 0.88283454 0.50745717 0.69868412 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 9202.25, Episode: 1, Step: 2915
State: [[0.56894109 0.98441467 0.630454   0.65212473 0.25       0.75
  0.75      ]], Action: 1, Reward: -10, Score: 9192.25, Episode: 1, Step: 2916
State: [[0.6621671  1.         0.53054915 0.64711061 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 9217.25, Episode: 1, Step: 2917
State: [[0.75651677 1.         0.48520115 0.8554207  0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 9242.25, Episode: 1, Step: 2918
State: [[0.67873173 1.         0.57370358 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 9267.25, Episode: 1, Step: 2919
State: [[0.69068505 1.         0.82409333 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 9292.25, Episode: 1, Step: 2920
State: [[0.73772977 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: 9317.25, Episode: 1, Step: 2921
State: [[ 1.    1.    1.    1.    0.5   0.5  -0.25]], Action: 3, Reward: 20, Score: 9337.25, Episode: 1, Step: 2922
State: [[ 0.88947954  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 9332.25, Episode: 1, Step: 2923
State: [[ 0.85343743  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 20, Score: 9352.25, Episode: 1, Step: 2924
State: [[ 0.84215379  1.          0.93530411  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 20, Score: 9372.25, Episode: 1, Step: 2925
State: [[ 0.81915417  1.          0.78081768  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 20, Score: 9392.25, Episode: 1, Step: 2926
State: [[ 0.83914294  1.          0.5949157   0.93110165  0.25        0.75
  -1.5       ]], Action: 3, Reward: 20, Score: 9412.25, Episode: 1, Step: 2927
State: [[0.91605996 1.         0.50349028 0.70020519 0.25       0.5
  0.75      ]], Action: 3, Reward: 20, Score: 9432.25, Episode: 1, Step: 2928
State: [[1.         0.81713739 0.4078342  0.40262533 0.25       0.25
  0.75      ]], Action: 0, Reward: 25, Score: 9457.25, Episode: 1, Step: 2929
State: [[0.74812092 1.         0.32277244 0.47420734 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 9482.25, Episode: 1, Step: 2930
State: [[0.57451356 1.         0.31107815 0.73949902 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 9507.25, Episode: 1, Step: 2931
State: [[0.53642315 1.         0.40466334 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 9532.25, Episode: 1, Step: 2932
State: [[0.55484169 1.         0.69718804 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 9557.25, Episode: 1, Step: 2933
State: [[0.62706216 1.         1.         1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: 9547.25, Episode: 1, Step: 2934
State: [[ 0.85372572  1.          1.          0.96182442  0.25        0.75
  -0.25      ]], Action: 3, Reward: 20, Score: 9567.25, Episode: 1, Step: 2935
State: [[ 0.76879783  0.88218156  1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 20, Score: 9587.25, Episode: 1, Step: 2936
State: [[ 0.72896003  0.76573455  1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 20, Score: 9607.25, Episode: 1, Step: 2937
State: [[ 0.71509026  0.89816305  0.78940882  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 20, Score: 9627.25, Episode: 1, Step: 2938
State: [[ 0.69402394  1.          0.57276642  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 20, Score: 9647.25, Episode: 1, Step: 2939
State: [[0.69732102 1.         0.43102282 0.7996128  0.25       0.75
  0.75      ]], Action: 3, Reward: 20, Score: 9667.25, Episode: 1, Step: 2940
State: [[0.73430146 1.         0.36193474 0.58612547 0.25       0.75
  0.75      ]], Action: 3, Reward: -50, Score: 9617.25, Episode: 1, Step: 2941
State: [[1.         1.         0.29792183 0.35523559 0.25       0.5
  0.75      ]], Action: 0, Reward: 25, Score: 9642.25, Episode: 1, Step: 2942
State: [[0.5597706  1.         0.25427761 0.62941887 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 9667.25, Episode: 1, Step: 2943
State: [[0.48773806 1.         0.31545738 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 9692.25, Episode: 1, Step: 2944
State: [[0.50643495 1.         0.64852831 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 9717.25, Episode: 1, Step: 2945
State: [[0.57225397 0.93916845 1.         1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: 9707.25, Episode: 1, Step: 2946
State: [[ 0.75051473  0.79283046  1.          0.98365586  0.25        0.75
  -0.25      ]], Action: 3, Reward: -5, Score: 9702.25, Episode: 1, Step: 2947
State: [[ 0.6708005   0.77328389  1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 20, Score: 9722.25, Episode: 1, Step: 2948
State: [[ 0.65531372  0.86525657  0.85582016  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 20, Score: 9742.25, Episode: 1, Step: 2949
State: [[ 0.6395248  1.         0.6131537  1.         0.25       0.75
  -1.       ]], Action: 3, Reward: 20, Score: 9762.25, Episode: 1, Step: 2950
State: [[0.61717361 1.         0.39971936 0.87548925 0.25       0.75
  0.75      ]], Action: 3, Reward: 20, Score: 9782.25, Episode: 1, Step: 2951
State: [[0.63384635 1.         0.30895667 0.65431013 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 9807.25, Episode: 1, Step: 2952
State: [[0.53889443 1.         0.34105395 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 9832.25, Episode: 1, Step: 2953
State: [[0.55542278 1.         0.70580399 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 9857.25, Episode: 1, Step: 2954
State: [[0.63174187 0.88682163 1.         1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: 9847.25, Episode: 1, Step: 2955
State: [[ 1.          0.72060711  1.          1.          0.5         0.5
  -0.25      ]], Action: 3, Reward: 20, Score: 9867.25, Episode: 1, Step: 2956
State: [[ 0.72435211  0.80036523  1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 9862.25, Episode: 1, Step: 2957
State: [[ 0.69626312  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 20, Score: 9882.25, Episode: 1, Step: 2958
State: [[ 0.68094027  1.          1.          1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 20, Score: 9902.25, Episode: 1, Step: 2959
State: [[ 0.65920026  1.          0.64988944  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 20, Score: 9922.25, Episode: 1, Step: 2960
State: [[ 0.66746316  1.          0.6065574   1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: 20, Score: 9942.25, Episode: 1, Step: 2961
State: [[ 0.77679229  1.          0.27363953  1.          0.25        0.75
  -1.75      ]], Action: 3, Reward: 20, Score: 9962.25, Episode: 1, Step: 2962
State: [[1.         1.         0.22566339 0.44862484 0.25       0.5
  0.75      ]], Action: 3, Reward: 20, Score: 9982.25, Episode: 1, Step: 2963
State: [[1.         1.         0.20706854 0.36902913 0.25       0.25
  0.75      ]], Action: 0, Reward: 25, Score: 10007.25, Episode: 1, Step: 2964
State: [[0.9464243  1.         0.12031941 0.92209862 0.5        0.
  0.5       ]], Action: 0, Reward: 25, Score: 10032.25, Episode: 1, Step: 2965
State: [[ 0.95987606  1.          0.09352348  0.9161476   0.75       -0.25
   0.25      ]], Action: 2, Reward: -100, Score: 9932.25, Episode: 1, Step: 2966
State: [[ 1.          1.          0.15743144  0.75507123  0.25       -0.5
   0.75      ]], Action: 0, Reward: 25, Score: 9957.25, Episode: 1, Step: 2967
State: [[0.1894068  1.         0.57623953 0.90423823 0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 9982.25, Episode: 1, Step: 2968
State: [[0.74043085 1.         0.71766321 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 10007.25, Episode: 1, Step: 2969
State: [[0.76515638 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: 10032.25, Episode: 1, Step: 2970
State: [[ 0.86370358  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 20, Score: 10052.25, Episode: 1, Step: 2971
State: [[ 0.82924642  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 20, Score: 10072.25, Episode: 1, Step: 2972
State: [[ 0.81739204  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 20, Score: 10092.25, Episode: 1, Step: 2973
State: [[ 0.79600178  1.          0.81532546  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 20, Score: 10112.25, Episode: 1, Step: 2974
State: [[ 0.80514358  1.          0.56156132  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: 20, Score: 10132.25, Episode: 1, Step: 2975
State: [[ 0.76455887  1.          0.44731695  1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: 20, Score: 10152.25, Episode: 1, Step: 2976
State: [[0.60775145 1.         0.37397691 0.58711576 0.25       0.75
  0.75      ]], Action: 3, Reward: 20, Score: 10172.25, Episode: 1, Step: 2977
State: [[0.59714824 1.         0.35493487 0.25780232 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 10197.25, Episode: 1, Step: 2978
State: [[0.75571627 1.         0.21716527 0.45689692 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 10222.25, Episode: 1, Step: 2979
State: [[0.52107227 1.         0.1682969  1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 10247.25, Episode: 1, Step: 2980
State: [[0.38889807 1.         1.         1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 10272.25, Episode: 1, Step: 2981
State: [[1.  1.  1.  1.  0.5 0.5 0. ]], Action: 1, Reward: -10, Score: 10262.25, Episode: 1, Step: 2982
State: [[ 1.    1.    1.    1.    0.75  0.25 -0.25]], Action: 3, Reward: -5, Score: 10257.25, Episode: 1, Step: 2983
State: [[ 1.   1.   1.   1.   1.   0.  -0.5]], Action: 3, Reward: -5, Score: 10252.25, Episode: 1, Step: 2984
State: [[ 1.    1.    1.    1.    1.25 -0.25 -0.75]], Action: 3, Reward: -7.5, Score: 10244.75, Episode: 1, Step: 2985
State: [[ 0.51782424  1.          1.          1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -8.75, Score: 10236.0, Episode: 1, Step: 2986
State: [[ 0.50520593  1.          1.          1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 10231.0, Episode: 1, Step: 2987
State: [[ 0.47748656  1.          0.88059167  0.91286756  0.25        0.75
  -1.5       ]], Action: 3, Reward: -5, Score: 10226.0, Episode: 1, Step: 2988
State: [[1.         1.         0.86093364 0.68267712 0.25       0.5
  0.75      ]], Action: 3, Reward: 20, Score: 10246.0, Episode: 1, Step: 2989
State: [[1.         0.73802114 0.34218828 0.55247764 0.25       0.25
  0.75      ]], Action: 0, Reward: 25, Score: 10271.0, Episode: 1, Step: 2990
State: [[0.37886251 1.         0.56396266 0.45748861 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: 10296.0, Episode: 1, Step: 2991
State: [[0.38950237 1.         0.47719552 0.65340634 0.25       0.75
  0.75      ]], Action: 2, Reward: -100, Score: 10196.0, Episode: 1, Step: 2992
State: [[1.         1.         0.30506004 0.52856813 0.25       0.5
  0.75      ]], Action: 0, Reward: 25, Score: 10221.0, Episode: 1, Step: 2993
State: [[0.61836229 1.         0.22954113 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: 10246.0, Episode: 1, Step: 2994
State: [[0.45159244 1.         1.         1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: 10271.0, Episode: 1, Step: 2995
State: [[1.  1.  1.  1.  0.5 0.5 0. ]], Action: 1, Reward: -10, Score: 10261.0, Episode: 1, Step: 2996
State: [[ 1.    1.    1.    1.    0.75  0.25 -0.25]], Action: 3, Reward: -5, Score: 10256.0, Episode: 1, Step: 2997
State: [[ 1.   1.   1.   1.   1.   0.  -0.5]], Action: 3, Reward: -5, Score: 10251.0, Episode: 1, Step: 2998
State: [[ 0.60338519  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -7.5, Score: 10243.5, Episode: 1, Step: 2999
