State, Action, Reward, Score, Episode, Step
  0.75      ]], Action: 0, Reward: 10, Score: 2017.0, Episode: 1, Step: 3582
State: [[0.23390038 1.         0.06306502 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 2027.0, Episode: 1, Step: 3583
State: [[0.22688852 1.         0.07462063 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 2037.0, Episode: 1, Step: 3584
State: [[0.23085368 1.         0.10508571 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 2047.0, Episode: 1, Step: 3585
State: [[ 0.24854393  1.          0.33438489  1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: 15, Score: 2062.0, Episode: 1, Step: 3586
State: [[ 0.26950162  1.          0.41425497  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 2057.0, Episode: 1, Step: 3587
State: [[ 0.26721721  1.          0.35482034  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 2052.0, Episode: 1, Step: 3588
State: [[ 0.26182224  1.          0.3126964   1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 2047.0, Episode: 1, Step: 3589
State: [[ 0.25067935  1.          0.10235853  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 2042.0, Episode: 1, Step: 3590
State: [[ 0.2377393   1.          0.07584487  1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: -5, Score: 2037.0, Episode: 1, Step: 3591
State: [[0.22680316 1.         0.05699227 0.39298169 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 2032.0, Episode: 1, Step: 3592
State: [[0.21535369 1.         0.04245632 0.30493058 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2042.0, Episode: 1, Step: 3593
State: [[0.19684926 1.         0.04273451 0.34650917 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2052.0, Episode: 1, Step: 3594
State: [[0.18772455 1.         0.05537475 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 2062.0, Episode: 1, Step: 3595
State: [[0.19513483 1.         0.23395859 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 2072.0, Episode: 1, Step: 3596
State: [[0.20932155 1.         0.28549281 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 2082.0, Episode: 1, Step: 3597
State: [[ 0.23970059  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: -5, Score: 2077.0, Episode: 1, Step: 3598
State: [[ 0.285133  1.        1.        1.        0.25      0.75     -0.5     ]], Action: 3, Reward: -5, Score: 2072.0, Episode: 1, Step: 3599
State: [[ 0.28308848  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 2067.0, Episode: 1, Step: 3600
State: [[ 0.27864448  1.          0.42764208  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 2062.0, Episode: 1, Step: 3601
State: [[ 0.27519517  1.          0.37104167  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 2057.0, Episode: 1, Step: 3602
State: [[ 0.26902719  1.          0.32039422  0.99493365  0.25        0.75
  -1.5       ]], Action: 3, Reward: -5, Score: 2052.0, Episode: 1, Step: 3603
State: [[ 0.25956584  0.97968578  0.11278935  0.91474657  0.25        0.75
  -1.75      ]], Action: 3, Reward: -5, Score: 2047.0, Episode: 1, Step: 3604
State: [[0.24590819 0.90303738 0.0806706  0.85265097 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 2042.0, Episode: 1, Step: 3605
State: [[0.23128189 0.77421773 0.05716721 0.33109904 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2052.0, Episode: 1, Step: 3606
State: [[0.21944366 0.78147432 0.06474175 0.72787973 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2062.0, Episode: 1, Step: 3607
State: [[0.22113599 0.84308697 0.08869807 0.65937641 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2072.0, Episode: 1, Step: 3608
State: [[0.23234355 0.8838712  0.24091089 0.61575851 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2082.0, Episode: 1, Step: 3609
State: [[0.26154379 0.99462082 0.60968915 0.60261123 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2092.0, Episode: 1, Step: 3610
State: [[0.30547043 1.         0.53644033 0.63517863 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2102.0, Episode: 1, Step: 3611
State: [[0.36889329 1.         0.5004829  0.7297722  0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2112.0, Episode: 1, Step: 3612
State: [[0.48427091 1.         0.48212304 0.8327337  0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2122.0, Episode: 1, Step: 3613
State: [[0.70484101 1.         0.49763796 0.94909078 0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 2132.0, Episode: 1, Step: 3614
State: [[0.68071675 1.         0.53945748 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 2142.0, Episode: 1, Step: 3615
State: [[0.67719774 1.         0.64943135 1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: 2132.0, Episode: 1, Step: 3616
State: [[ 0.68236361  1.          0.77507551  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: 2142.0, Episode: 1, Step: 3617
State: [[ 0.67469744  1.          0.67710021  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 2152.0, Episode: 1, Step: 3618
State: [[ 0.66404126  1.          0.55971186  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 2162.0, Episode: 1, Step: 3619
State: [[ 0.65925112  1.          0.52592151  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: 2172.0, Episode: 1, Step: 3620
State: [[ 0.65414653  1.          0.44665952  0.93076785  0.25        0.75
  -1.25      ]], Action: 3, Reward: 10, Score: 2182.0, Episode: 1, Step: 3621
State: [[0.65845606 1.         0.39720552 0.79724341 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: 2192.0, Episode: 1, Step: 3622
State: [[0.67520941 1.         0.3493799  0.69571928 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2202.0, Episode: 1, Step: 3623
State: [[0.619139   1.         0.34616437 0.75785578 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2212.0, Episode: 1, Step: 3624
State: [[0.57607265 1.         0.37750792 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 2222.0, Episode: 1, Step: 3625
State: [[0.56943248 1.         0.46145067 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 2232.0, Episode: 1, Step: 3626
State: [[0.57885668 1.         0.67881851 1.         0.25       0.75
  0.        ]], Action: 1, Reward: -10, Score: 2222.0, Episode: 1, Step: 3627
State: [[ 0.59293521  1.          0.76420646  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: 2232.0, Episode: 1, Step: 3628
State: [[ 0.58895679  1.          0.69599054  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 2242.0, Episode: 1, Step: 3629
State: [[ 0.5809239   1.          0.53962403  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 2252.0, Episode: 1, Step: 3630
State: [[ 0.57000693  1.          0.43500906  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 2247.0, Episode: 1, Step: 3631
State: [[ 0.55787835  1.          0.35229695  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 2242.0, Episode: 1, Step: 3632
State: [[0.55516482 1.         0.30268715 0.74480739 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 2237.0, Episode: 1, Step: 3633
State: [[0.55958749 1.         0.26621128 0.64535502 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2247.0, Episode: 1, Step: 3634
State: [[0.51926196 1.         0.26840115 0.71181068 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2257.0, Episode: 1, Step: 3635
State: [[0.49666981 1.         0.29809694 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 2267.0, Episode: 1, Step: 3636
State: [[0.49546626 1.         0.36040896 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 2277.0, Episode: 1, Step: 3637
State: [[0.50478068 1.         0.59499173 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 2287.0, Episode: 1, Step: 3638
State: [[ 0.52428891  1.          0.72368505  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: -5, Score: 2282.0, Episode: 1, Step: 3639
State: [[ 0.52189992  1.          0.64443937  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 2292.0, Episode: 1, Step: 3640
State: [[ 0.51423296  1.          0.46204013  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: 2302.0, Episode: 1, Step: 3641
State: [[ 0.50133084  1.          0.34543729  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 2297.0, Episode: 1, Step: 3642
State: [[ 0.48972092  1.          0.27936541  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 2292.0, Episode: 1, Step: 3643
State: [[0.48301023 1.         0.22765569 0.64916884 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 2287.0, Episode: 1, Step: 3644
State: [[0.48583522 1.         0.19042067 0.53983131 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2297.0, Episode: 1, Step: 3645
State: [[0.44424461 1.         0.19046118 0.60202705 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2307.0, Episode: 1, Step: 3646
State: [[0.41706597 1.         0.21699534 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 2317.0, Episode: 1, Step: 3647
State: [[0.41757216 1.         0.28305011 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 2327.0, Episode: 1, Step: 3648
State: [[0.42902417 1.         0.52239854 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 2337.0, Episode: 1, Step: 3649
State: [[ 0.45086921  1.          0.65146106  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: -5, Score: 2332.0, Episode: 1, Step: 3650
State: [[ 0.45032264  1.          0.58867185  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: 2342.0, Episode: 1, Step: 3651
State: [[ 0.44345291  1.          0.51288549  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 2337.0, Episode: 1, Step: 3652
State: [[ 0.43368745  1.          0.28626013  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 2332.0, Episode: 1, Step: 3653
State: [[ 0.42086461  1.          0.22705623  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 2327.0, Episode: 1, Step: 3654
State: [[0.41162159 1.         0.18591376 0.64890691 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 2322.0, Episode: 1, Step: 3655
State: [[0.40567115 1.         0.15265057 0.52920685 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2332.0, Episode: 1, Step: 3656
State: [[0.3763281  1.         0.15982103 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 2342.0, Episode: 1, Step: 3657
State: [[0.36937179 1.         0.19361403 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 2352.0, Episode: 1, Step: 3658
State: [[0.37564723 1.         0.4313917  1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 2362.0, Episode: 1, Step: 3659
State: [[ 0.39217525  1.          0.51677832  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: -5, Score: 2357.0, Episode: 1, Step: 3660
State: [[ 0.38812222  1.          0.46885822  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 2352.0, Episode: 1, Step: 3661
State: [[ 0.37969613  1.          0.23692553  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 2347.0, Episode: 1, Step: 3662
State: [[ 0.36773824  1.          0.18144334  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 2342.0, Episode: 1, Step: 3663
State: [[ 0.35606912  1.          0.14787035  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 2337.0, Episode: 1, Step: 3664
State: [[0.34801354 1.         0.1181976  0.4897058  0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 2332.0, Episode: 1, Step: 3665
State: [[0.34349968 1.         0.09615719 0.40058022 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2342.0, Episode: 1, Step: 3666
State: [[0.30599275 1.         0.09549969 0.46346614 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2352.0, Episode: 1, Step: 3667
State: [[0.28973519 1.         0.11502146 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 2362.0, Episode: 1, Step: 3668
State: [[0.29350045 1.         0.15604363 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 2372.0, Episode: 1, Step: 3669
State: [[0.30915236 1.         0.40231737 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 2382.0, Episode: 1, Step: 3670
State: [[ 0.33299795  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: -5, Score: 2377.0, Episode: 1, Step: 3671
State: [[ 0.36511256  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 2372.0, Episode: 1, Step: 3672
State: [[ 0.36101357  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 2367.0, Episode: 1, Step: 3673
State: [[ 0.35534333  1.          0.45539885  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 2362.0, Episode: 1, Step: 3674
State: [[ 0.34826418  1.          0.40306739  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 2357.0, Episode: 1, Step: 3675
State: [[ 0.33968778  1.          0.18244869  1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: -5, Score: 2352.0, Episode: 1, Step: 3676
State: [[ 0.32680828  1.          0.13909741  1.          0.25        0.75
  -1.75      ]], Action: 3, Reward: -5, Score: 2347.0, Episode: 1, Step: 3677
State: [[0.31445019 1.         0.10628606 0.49849093 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 2342.0, Episode: 1, Step: 3678
State: [[0.30761655 1.         0.08554709 0.40818142 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2352.0, Episode: 1, Step: 3679
State: [[0.28236878 1.         0.08875244 0.47259642 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2362.0, Episode: 1, Step: 3680
State: [[0.2740302 1.        0.107124  1.        0.25      0.75      0.5      ]], Action: 0, Reward: 10, Score: 2372.0, Episode: 1, Step: 3681
State: [[0.27814207 1.         0.14293404 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 2382.0, Episode: 1, Step: 3682
State: [[0.28970115 1.         0.36675797 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 2392.0, Episode: 1, Step: 3683
State: [[ 0.31320559  1.          0.47036244  1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: -5, Score: 2387.0, Episode: 1, Step: 3684
State: [[ 0.34606924  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 2382.0, Episode: 1, Step: 3685
State: [[ 0.34397674  1.          0.52232826  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 2377.0, Episode: 1, Step: 3686
State: [[ 0.33993249  1.          0.4499717   1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 2372.0, Episode: 1, Step: 3687
State: [[ 0.33240913  1.          0.38871067  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: 2367.0, Episode: 1, Step: 3688
State: [[ 0.31958241  1.          0.15078128  1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: -5, Score: 2362.0, Episode: 1, Step: 3689
State: [[ 0.30635093  1.          0.11651056  1.          0.25        0.75
  -1.75      ]], Action: 3, Reward: -5, Score: 2357.0, Episode: 1, Step: 3690
State: [[0.29692445 1.         0.09380587 0.46907961 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: 2352.0, Episode: 1, Step: 3691
State: [[0.28921122 1.         0.07356294 0.37539161 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2362.0, Episode: 1, Step: 3692
State: [[0.26020021 1.         0.07787239 0.4571324  0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: 2372.0, Episode: 1, Step: 3693
State: [[0.25450141 1.         0.09682492 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: 2382.0, Episode: 1, Step: 3694
State: [[0.26186965 1.         0.31314745 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: 2392.0, Episode: 1, Step: 3695
State: [[0.27935784 1.         0.38238719 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: 2402.0, Episode: 1, Step: 3696
State: [[ 0.31010647  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: -5, Score: 2397.0, Episode: 1, Step: 3697
State: [[ 0.35526673  1.          1.          1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: 2392.0, Episode: 1, Step: 3698
State: [[ 0.34961474  1.          1.          1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: 2387.0, Episode: 1, Step: 3699
State: [[ 0.34458154  1.          0.5039063   1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: 2382.0, Episode: 1, Step: 3700
